time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.758354186618,0.286855354791,18.5975569162,0.0363424968268,0.0830095122676,0.0,-0.837978686147,0.468463315351,5.07596911427,0.013721845493,0.0971017672207,0.0,446.12532789115846,444.91726425187125,442.2884049532879,445.02920880230243
2.880000000000002,-0.810310154442,0.315682801957,18.9042599741,0.0371105832873,0.0887979087706,0.0,-0.89442773604,0.492512569786,5.14705792187,0.0108940288469,0.0951867054884,0.0,452.77154465473575,452.6251817338681,454.0605433057,453.83347045901434
2.940000000000002,-0.865397010197,0.345813618678,19.2110998048,0.0377154878205,0.0947546940371,0.0,-0.942281496756,0.511902691936,5.08115477104,0.00840556608249,0.106410193823,0.0,408.7411320190147,409.74965899073453,409.91584155611764,409.6944919551724
3.000000000000002,-0.924229363732,0.37742225413,19.5220418393,0.038908056608,0.102093752091,0.0,-1.01952288063,0.541783218949,5.28252663572,0.0363219030995,0.142970434413,0.0,491.54715871250096,494.2606024650964,491.1555583391391,493.22184508542944
3.0600000000000023,-0.987236632679,0.410615303887,19.8388746003,0.0418107853796,0.110899313692,0.0,-1.08147202705,0.56487194002,5.27843714342,0.0654271615333,0.153418984692,0.0,431.5472598225252,432.4492235981482,430.9717756431108,433.42664537366215
3.1200000000000023,-1.05409696406,0.445240523988,20.1552522377,0.0458907154886,0.120776758253,0.0,-1.14802895336,0.589639553348,5.26735687868,0.0726990286618,0.180773777417,0.0,428.5593400415676,430.9047275023034,430.2049766995784,430.82399966932076
3.1800000000000024,-1.1255517576,0.481583358768,20.4743737018,0.0505105959757,0.132202798365,0.0,-1.23487401871,0.622214636171,5.36929105905,0.0844421982233,0.204884522854,0.0,464.05074839282867,465.972735843484,466.70880726986303,467.62893937356847
3.2400000000000024,-1.20185582333,0.51974768985,20.795115886,0.0556380439136,0.144842804284,0.0,-1.30961735606,0.650337687039,5.32208355029,0.0874131179498,0.220246416431,0.0,418.9526893739893,420.3327375922985,420.2853728821891,420.5492943919179
3.3000000000000025,-1.28368937019,0.56000164055,21.1186213014,0.0602843127712,0.158136340306,0.0,-1.4194815593,0.691963836561,5.46039633817,0.0307612206804,0.224058121063,0.0,478.3907753114349,478.72573140361527,481.0903737816475,476.78434449108323
3.3600000000000025,-1.37187908894,0.602639018261,21.4471210458,0.0617562428188,0.172046158527,0.0,-1.52139107447,0.729404975459,5.48910933449,0.00760882667776,0.244025906699,0.0,446.2885385833635,447.9682123870618,448.2070577997797,446.3211849673929
3.4200000000000026,-1.46607369099,0.647411476743,21.7751943171,0.062173531359,0.186746114639,0.0,-1.61963458223,0.763031309868,5.446519905,0.00561355850722,0.246874397721,0.0,424.5096633208234,424.8171721796136,425.3558105271908,425.1847629256713
3.4800000000000026,-1.56701766778,0.694402633064,22.1038541141,0.0624277245239,0.20155807438,0.0,-1.74650861426,0.803316447519,5.50805632706,0.00132942487335,0.246849221639,0.0,459.86582355055504,459.9226147930338,458.34541240251366,458.00466849511463
3.5400000000000027,-1.67594963667,0.743835544539,22.4365556978,0.0624576343382,0.216575008971,0.0,-1.88591349876,0.844391788286,5.58113098452,-0.00121757546412,0.256378067914,0.0,464.1130392196473,464.92013653127754,464.02448521750534,463.8244517418046
3.6000000000000028,-1.79285793526,0.795534504665,22.770488045,0.062490516684,0.231902940457,0.0,-2.01229869108,0.878877068081,5.54961281814,0.00386433886212,0.25357924121,0.0,432.2721797977048,432.10381512338074,432.6486465843877,433.0763856971169
3.660000000000003,-1.91920407864,0.849716055187,23.1091346709,0.0623601171013,0.246740107096,0.0,-2.20069294998,0.927074654577,5.73696657459,-0.0183688761667,0.230163225735,0.0,501.82846306703135,500.17869217965847,501.91818046190895,500.3017856694706
3.720000000000003,-2.05603543362,0.906490389392,23.4543841289,0.0614246916237,0.260069888743,0.0,-2.36151798483,0.965252091697,5.77058445586,-0.0105439916258,0.197086187041,0.0,458.6333039773308,456.04430474432274,458.01745700297045,458.6395864531977
3.780000000000003,-2.20191288792,0.965339268001,23.7984252696,0.0605260756391,0.272552681591,0.0,-2.50205442465,0.996301626026,5.69731597184,-0.0257757072834,0.223930739023,0.0,422.9169245051888,425.26726335625307,424.9615844607104,423.65369589974557
3.840000000000003,-2.35643908857,1.02603227855,24.1380671242,0.0589891184994,0.28567897995,0.0,-2.64988919787,1.02665700968,5.62387952448,-0.0252983845654,0.205709013886,0.0,424.3980620381234,422.8803962083027,425.40804755901536,425.44877623179735
3.900000000000003,-2.52095090688,1.088697333,24.4763104762,0.0575794208232,0.298140188905,0.0,-2.83486192988,1.06198481418,5.65008302102,-0.0201126104258,0.211368845421,0.0,457.6566794347282,458.1480195025166,458.126901628979,458.5390948282559
3.960000000000003,-2.69560833115,1.1532299599,24.8122168825,0.0561277259797,0.310906388957,0.0,-2.9880709622,1.08899067495,5.54670567639,-0.0339551092532,0.21542997628,0.0,416.00750083675047,416.41101589503205,417.11044476315817,415.8993485433628
4.020000000000002,-2.87948652654,1.21932492197,25.141345775,0.0541491284253,0.324164946275,0.0,-3.14224429175,1.11402042138,5.42422821671,-0.0310885285581,0.230225229589,0.0,409.4281239421437,410.7951508339223,409.35378765454107,409.60833621612187
4.080000000000001,-3.07502269524,1.28723931737,25.4695770712,0.0525634135794,0.337753728972,0.0,-3.37674342615,1.14953058586,5.51540074121,-0.0184425423133,0.217696644122,0.0,482.08323145107937,481.1818994660318,480.2314868698422,481.18982957115253
4.14,-3.28521448299,1.3572909239,25.8040271667,0.0513564809359,0.350967387475,0.0,-3.63067796199,1.18530379002,5.63129481231,-0.0236908072398,0.224853866095,0.0,491.66781018784815,492.2406927512784,491.62577929912294,491.23674897004076
4.199999999999998,-3.50908574228,1.4291978741,26.1403165802,0.0496612333142,0.364654585463,0.0,-3.83276046664,1.2114259382,5.57770913185,-0.0394481543536,0.23395078432,0.0,441.00492293966306,441.80782303613665,440.76979681766034,439.46502926749133
